sample_id,category,approx_age_years,condition,user_intention,powers_on,screen_condition,battery_condition,damage_severity,battery_swollen,battery_leaking,overheating_evidence,severe_physical_damage,is_safety_hazard,recommended_action
DEV-42-002069,MOBILE_PHONE,5.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002070,WASHING_MACHINE,10.4,DAMAGED,UNSURE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002071,LAPTOP,1.0,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002072,PRINTER,2.5,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002073,REFRIGERATOR,8.1,NOT_WORKING,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002074,CHARGER,3.7,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002075,CABLE,1.9,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002076,LAPTOP,10.6,PARTIALLY_WORKING,KEEP_USING,YES,CRACKED,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002077,KEYBOARD,1.8,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002078,TELEVISION,4.6,PARTIALLY_WORKING,UNSURE,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002079,LAPTOP,1.6,DAMAGED,RECYCLE,YES,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002080,MOUSE,4.0,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002081,BATTERY,1.0,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002082,MOBILE_PHONE,2.0,PARTIALLY_WORKING,REFURBISH,NO,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002083,CHARGER,3.8,DAMAGED,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002084,MOBILE_PHONE,1.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002085,DESKTOP,4.4,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002086,MONITOR,4.4,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002087,MONITOR,8.0,DAMAGED,REPAIR,NO,INTACT,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002088,BATTERY,5.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002089,LAPTOP,3.0,PARTIALLY_WORKING,REPAIR,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002090,REFRIGERATOR,15.0,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002091,DESKTOP,5.5,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002092,MONITOR,2.5,WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-002093,CHARGER,2.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002094,LAPTOP,2.1,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REPAIR
DEV-42-002095,MOBILE_PHONE,1.1,DAMAGED,REPAIR,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002096,DESKTOP,8.1,DAMAGED,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002097,CABLE,1.1,NOT_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002098,MOBILE_PHONE,4.9,DAMAGED,DONATE,YES,SHATTERED_NOT_WORKING,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002099,REFRIGERATOR,13.1,NOT_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002100,DESKTOP,3.8,NOT_WORKING,UNSURE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002101,LAPTOP,5.0,WORKING,DONATE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-002102,AIR_CONDITIONER,5.6,NOT_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002103,MOBILE_PHONE,0.5,WORKING,RECYCLE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002104,TELEVISION,2.7,WORKING,REFURBISH,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002105,WASHING_MACHINE,14.4,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002106,DESKTOP,3.7,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-002107,DESKTOP,6.7,NOT_WORKING,UNSURE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002108,CABLE,2.4,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002109,LAPTOP,3.3,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,REPAIR
DEV-42-002110,DESKTOP,5.7,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002111,REFRIGERATOR,9.6,DAMAGED,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002112,TELEVISION,8.6,NOT_WORKING,RECYCLE,NO,MINOR_SCRATCHES,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002113,MOBILE_PHONE,4.5,PARTIALLY_WORKING,REPAIR,YES,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002114,LAPTOP,2.7,DAMAGED,RECYCLE,NO,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002115,DESKTOP,6.0,DAMAGED,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002116,MOBILE_PHONE,2.3,PARTIALLY_WORKING,REPAIR,NO,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002117,KEYBOARD,2.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002118,MOBILE_PHONE,8.9,DAMAGED,REFURBISH_AND_SELL,YES,INTACT,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002119,PRINTER,2.9,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-002120,LAPTOP,1.2,PARTIALLY_WORKING,UNSURE,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002121,PRINTER,2.3,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002122,CHARGER,4.7,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002123,BATTERY,0.9,HAZARDOUS,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-002124,DESKTOP,2.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002125,MONITOR,8.6,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002126,AIR_CONDITIONER,12.2,DAMAGED,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002127,PRINTER,2.3,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002128,DESKTOP,4.5,DAMAGED,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002129,DESKTOP,5.2,DAMAGED,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002130,MOBILE_PHONE,1.9,PARTIALLY_WORKING,RECYCLE,NO,CRACKED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002131,CHARGER,2.9,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002132,MOBILE_PHONE,0.9,HAZARDOUS,REFURBISH,NO,CRACKED,NORMAL,MODERATE,False,True,False,True,True,SPECIAL_HANDLING
DEV-42-002133,MONITOR,1.2,WORKING,DONATE,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002134,CABLE,3.8,NOT_WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002135,LAPTOP,2.4,WORKING,REFURBISH,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002136,MOBILE_PHONE,4.6,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002137,AIR_CONDITIONER,3.8,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,REPAIR
DEV-42-002138,AIR_CONDITIONER,3.8,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-002139,CABLE,1.2,WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002140,MOBILE_PHONE,4.4,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002141,CABLE,1.6,WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002142,LAPTOP,3.5,WORKING,REPAIR,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-002143,MOBILE_PHONE,2.5,PARTIALLY_WORKING,DONATE,YES,DEAD_PIXELS_BLEED,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-002144,TELEVISION,4.1,WORKING,REPAIR,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002145,TELEVISION,5.5,PARTIALLY_WORKING,REFURBISH,YES,MINOR_SCRATCHES,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002146,DESKTOP,1.6,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002147,KEYBOARD,2.2,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002148,PRINTER,3.9,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002149,DESKTOP,7.2,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002150,LAPTOP,3.8,PARTIALLY_WORKING,REPAIR,YES,MINOR_SCRATCHES,DEAD,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002151,MONITOR,3.1,PARTIALLY_WORKING,DONATE,YES,CRACKED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-002152,TELEVISION,15.0,NOT_WORKING,REFURBISH_AND_SELL,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002153,REFRIGERATOR,5.3,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002154,KEYBOARD,5.7,HAZARDOUS,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-002155,MOBILE_PHONE,1.8,DAMAGED,REPAIR,YES,MINOR_SCRATCHES,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002156,MOBILE_PHONE,3.1,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002157,MONITOR,4.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,CRACKED,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002158,DESKTOP,3.2,WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-002159,KEYBOARD,3.9,NOT_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002160,MONITOR,4.0,PARTIALLY_WORKING,RECYCLE,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002161,LAPTOP,4.8,NOT_WORKING,REPAIR,NO,DEAD_PIXELS_BLEED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002162,DESKTOP,5.7,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002163,MONITOR,3.4,NOT_WORKING,REPAIR,NO,CRACKED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002164,AIR_CONDITIONER,3.1,NOT_WORKING,REPAIR,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002165,BATTERY,4.3,DAMAGED,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002166,DESKTOP,3.6,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002167,MOBILE_PHONE,2.2,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002168,MOBILE_PHONE,1.3,PARTIALLY_WORKING,RECYCLE,YES,CRACKED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002169,MOBILE_PHONE,2.4,WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002170,LAPTOP,4.5,NOT_WORKING,RECYCLE,NO,DEAD_PIXELS_BLEED,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-002171,MONITOR,3.1,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002172,MOBILE_PHONE,4.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,CRACKED,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-002173,LAPTOP,3.0,DAMAGED,UNSURE,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002174,BATTERY,1.2,PARTIALLY_WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002175,MOBILE_PHONE,1.2,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002176,MOBILE_PHONE,2.4,WORKING,KEEP_USING,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002177,LAPTOP,5.2,PARTIALLY_WORKING,KEEP_USING,YES,DEAD_PIXELS_BLEED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002178,MOBILE_PHONE,2.8,WORKING,REPAIR,YES,INTACT,DEGRADED,NONE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-002179,LAPTOP,1.6,WORKING,UNSURE,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002180,MOBILE_PHONE,7.4,DAMAGED,UNSURE,YES,SHATTERED_NOT_WORKING,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002181,PRINTER,5.3,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002182,MOBILE_PHONE,3.1,PARTIALLY_WORKING,REPAIR,YES,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002183,BATTERY,3.2,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,NONE,False,False,False,False,False,RECYCLE
DEV-42-002184,BATTERY,1.7,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,NONE,False,False,False,False,False,RECYCLE
DEV-42-002185,MONITOR,10.6,NOT_WORKING,REFURBISH_AND_SELL,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002186,LAPTOP,2.2,WORKING,REFURBISH,YES,INTACT,DEAD,NONE,False,False,False,False,False,REPAIR
DEV-42-002187,LAPTOP,3.1,WORKING,REFURBISH,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,REFURBISH
DEV-42-002188,BATTERY,1.2,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-002189,MOBILE_PHONE,2.4,PARTIALLY_WORKING,RECYCLE,YES,MINOR_SCRATCHES,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-002190,LAPTOP,3.0,DAMAGED,UNSURE,NO,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002191,BATTERY,1.6,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-002192,MONITOR,8.7,WORKING,KEEP_USING,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002193,CHARGER,2.6,PARTIALLY_WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002194,BATTERY,2.6,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002195,DESKTOP,9.7,PARTIALLY_WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002196,TELEVISION,3.5,WORKING,KEEP_USING,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-002197,LAPTOP,6.7,WORKING,KEEP_USING,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002198,DESKTOP,4.4,PARTIALLY_WORKING,KEEP_USING,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002199,MONITOR,4.5,WORKING,REPAIR,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-002200,LAPTOP,3.8,NOT_WORKING,REFURBISH,NO,MINOR_SCRATCHES,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002201,MOBILE_PHONE,0.6,PARTIALLY_WORKING,UNSURE,NO,INTACT,NORMAL,NONE,False,False,False,False,False,REPAIR
DEV-42-002202,MOBILE_PHONE,4.8,WORKING,REFURBISH_AND_SELL,YES,INTACT,DEAD,NONE,False,False,True,False,True,SPECIAL_HANDLING
DEV-42-002203,MONITOR,5.4,PARTIALLY_WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002204,MOBILE_PHONE,4.3,PARTIALLY_WORKING,REFURBISH,YES,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002205,CABLE,1.4,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002206,MOUSE,2.6,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002207,DESKTOP,2.9,WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002208,LAPTOP,6.3,PARTIALLY_WORKING,REPAIR,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002209,REFRIGERATOR,9.9,DAMAGED,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002210,TELEVISION,4.2,NOT_WORKING,REFURBISH_AND_SELL,NO,CRACKED,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-002211,LAPTOP,1.1,WORKING,REPAIR,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002212,CHARGER,1.6,NOT_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002213,MOUSE,1.4,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002214,MOBILE_PHONE,2.6,WORKING,REPAIR,YES,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-002215,OTHER,6.3,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002216,MOUSE,1.3,PARTIALLY_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002217,PRINTER,4.1,PARTIALLY_WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002218,WASHING_MACHINE,3.3,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002219,LAPTOP,5.9,HAZARDOUS,REPAIR,NO,CRACKED,DEGRADED,MINOR_COSMETIC,True,True,True,False,True,SPECIAL_HANDLING
DEV-42-002220,LAPTOP,2.7,NOT_WORKING,RECYCLE,YES,MINOR_SCRATCHES,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002221,LAPTOP,2.1,DAMAGED,RECYCLE,YES,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002222,BATTERY,1.7,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-002223,MONITOR,2.3,WORKING,RECYCLE,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-002224,LAPTOP,3.3,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,DONATE
DEV-42-002225,WASHING_MACHINE,6.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-002226,TELEVISION,14.0,DAMAGED,REFURBISH,NO,CRACKED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-002227,MOBILE_PHONE,1.6,WORKING,KEEP_USING,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-002228,MOBILE_PHONE,1.6,PARTIALLY_WORKING,RECYCLE,YES,INTACT,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
